commodity,state,time,country,total_import_values
"332 Fabricated Metal Products, Nesoi",Indiana,2014,World Total,"2,236,940,655"
"332 Fabricated Metal Products, Nesoi",Indiana,2015,World Total,"2,229,219,248"
"332 Fabricated Metal Products, Nesoi",Indiana,2016,World Total,"2,150,187,955"
"332 Fabricated Metal Products, Nesoi",Indiana,2017,World Total,"2,420,561,695"
"332 Fabricated Metal Products, Nesoi",Indiana,2018,World Total,"2,749,272,038"
"332 Fabricated Metal Products, Nesoi",Iowa,2014,World Total,"500,879,296"
"332 Fabricated Metal Products, Nesoi",Iowa,2015,World Total,"479,155,293"
"332 Fabricated Metal Products, Nesoi",Iowa,2016,World Total,"416,734,927"
"332 Fabricated Metal Products, Nesoi",Iowa,2017,World Total,"477,519,099"
"332 Fabricated Metal Products, Nesoi",Iowa,2018,World Total,"602,269,644"
"332 Fabricated Metal Products, Nesoi",Kansas,2014,World Total,"507,666,903"
"332 Fabricated Metal Products, Nesoi",Kansas,2015,World Total,"490,557,757"
"332 Fabricated Metal Products, Nesoi",Kansas,2016,World Total,"511,684,567"
"332 Fabricated Metal Products, Nesoi",Kansas,2017,World Total,"588,883,094"
"332 Fabricated Metal Products, Nesoi",Kansas,2018,World Total,"843,564,979"
"332 Fabricated Metal Products, Nesoi",Kentucky,2014,World Total,"1,393,345,660"
"332 Fabricated Metal Products, Nesoi",Kentucky,2015,World Total,"1,514,547,238"
"332 Fabricated Metal Products, Nesoi",Kentucky,2016,World Total,"1,593,237,382"
"332 Fabricated Metal Products, Nesoi",Kentucky,2017,World Total,"1,582,993,925"
"332 Fabricated Metal Products, Nesoi",Kentucky,2018,World Total,"1,743,935,319"
"332 Fabricated Metal Products, Nesoi",Louisiana,2014,World Total,"747,620,664"
"332 Fabricated Metal Products, Nesoi",Louisiana,2015,World Total,"624,102,920"
"332 Fabricated Metal Products, Nesoi",Louisiana,2016,World Total,"786,994,486"
"332 Fabricated Metal Products, Nesoi",Louisiana,2017,World Total,"698,746,016"
"332 Fabricated Metal Products, Nesoi",Louisiana,2018,World Total,"525,860,746"
"332 Fabricated Metal Products, Nesoi",Maine,2014,World Total,"81,418,074"
"332 Fabricated Metal Products, Nesoi",Maine,2015,World Total,"118,955,456"
"332 Fabricated Metal Products, Nesoi",Maine,2016,World Total,"94,718,324"
"332 Fabricated Metal Products, Nesoi",Maine,2017,World Total,"94,426,469"
"332 Fabricated Metal Products, Nesoi",Maine,2018,World Total,"119,341,714"
"332 Fabricated Metal Products, Nesoi",Maryland,2014,World Total,"649,629,898"
"332 Fabricated Metal Products, Nesoi",Maryland,2015,World Total,"697,907,932"
"332 Fabricated Metal Products, Nesoi",Maryland,2016,World Total,"629,230,806"
"332 Fabricated Metal Products, Nesoi",Maryland,2017,World Total,"656,820,944"
"332 Fabricated Metal Products, Nesoi",Maryland,2018,World Total,"654,880,372"
"332 Fabricated Metal Products, Nesoi",Massachusetts,2014,World Total,"751,589,502"
"332 Fabricated Metal Products, Nesoi",Massachusetts,2015,World Total,"842,682,229"
"332 Fabricated Metal Products, Nesoi",Massachusetts,2016,World Total,"896,655,740"
"332 Fabricated Metal Products, Nesoi",Massachusetts,2017,World Total,"856,716,021"
"332 Fabricated Metal Products, Nesoi",Massachusetts,2018,World Total,"913,997,826"
"332 Fabricated Metal Products, Nesoi",Michigan,2014,World Total,"3,191,718,983"
"332 Fabricated Metal Products, Nesoi",Michigan,2015,World Total,"3,454,080,808"
"332 Fabricated Metal Products, Nesoi",Michigan,2016,World Total,"3,624,169,771"
"332 Fabricated Metal Products, Nesoi",Michigan,2017,World Total,"3,809,538,542"
"332 Fabricated Metal Products, Nesoi",Michigan,2018,World Total,"4,027,335,426"
"332 Fabricated Metal Products, Nesoi",Minnesota,2014,World Total,"1,056,341,429"
"332 Fabricated Metal Products, Nesoi",Minnesota,2015,World Total,"1,079,821,351"
"332 Fabricated Metal Products, Nesoi",Minnesota,2016,World Total,"1,084,674,339"
"332 Fabricated Metal Products, Nesoi",Minnesota,2017,World Total,"1,185,499,986"
"332 Fabricated Metal Products, Nesoi",Minnesota,2018,World Total,"1,356,984,149"
"332 Fabricated Metal Products, Nesoi",Mississippi,2014,World Total,"490,040,944"
"332 Fabricated Metal Products, Nesoi",Mississippi,2015,World Total,"572,605,253"
"332 Fabricated Metal Products, Nesoi",Mississippi,2016,World Total,"611,720,037"
"332 Fabricated Metal Products, Nesoi",Mississippi,2017,World Total,"573,084,086"
"332 Fabricated Metal Products, Nesoi",Mississippi,2018,World Total,"621,857,426"
"332 Fabricated Metal Products, Nesoi",Missouri,2014,World Total,"1,053,616,278"
"332 Fabricated Metal Products, Nesoi",Missouri,2015,World Total,"1,041,925,277"
"332 Fabricated Metal Products, Nesoi",Missouri,2016,World Total,"989,438,772"
"332 Fabricated Metal Products, Nesoi",Missouri,2017,World Total,"1,046,569,611"
"332 Fabricated Metal Products, Nesoi",Missouri,2018,World Total,"1,198,206,324"
"332 Fabricated Metal Products, Nesoi",Montana,2014,World Total,"37,422,999"
"332 Fabricated Metal Products, Nesoi",Montana,2015,World Total,"46,340,945"
"332 Fabricated Metal Products, Nesoi",Montana,2016,World Total,"30,004,400"
"332 Fabricated Metal Products, Nesoi",Montana,2017,World Total,"31,692,085"
"332 Fabricated Metal Products, Nesoi",Montana,2018,World Total,"40,844,081"
"332 Fabricated Metal Products, Nesoi",Nebraska,2014,World Total,"197,079,307"
"332 Fabricated Metal Products, Nesoi",Nebraska,2015,World Total,"224,675,583"
"332 Fabricated Metal Products, Nesoi",Nebraska,2016,World Total,"168,926,968"
"332 Fabricated Metal Products, Nesoi",Nebraska,2017,World Total,"191,347,676"
"332 Fabricated Metal Products, Nesoi",Nebraska,2018,World Total,"187,253,458"
"332 Fabricated Metal Products, Nesoi",Nevada,2014,World Total,"340,936,971"
"332 Fabricated Metal Products, Nesoi",Nevada,2015,World Total,"354,665,632"
"332 Fabricated Metal Products, Nesoi",Nevada,2016,World Total,"335,815,600"
"332 Fabricated Metal Products, Nesoi",Nevada,2017,World Total,"455,804,899"
"332 Fabricated Metal Products, Nesoi",Nevada,2018,World Total,"511,031,939"
"332 Fabricated Metal Products, Nesoi",New Hampshire,2014,World Total,"222,682,233"
"332 Fabricated Metal Products, Nesoi",New Hampshire,2015,World Total,"223,752,750"
"332 Fabricated Metal Products, Nesoi",New Hampshire,2016,World Total,"221,364,601"
"332 Fabricated Metal Products, Nesoi",New Hampshire,2017,World Total,"290,747,949"
"332 Fabricated Metal Products, Nesoi",New Hampshire,2018,World Total,"312,918,406"
"332 Fabricated Metal Products, Nesoi",New Jersey,2014,World Total,"2,141,993,000"
"332 Fabricated Metal Products, Nesoi",New Jersey,2015,World Total,"2,164,257,294"
"332 Fabricated Metal Products, Nesoi",New Jersey,2016,World Total,"2,041,847,634"
"332 Fabricated Metal Products, Nesoi",New Jersey,2017,World Total,"2,195,742,022"
"332 Fabricated Metal Products, Nesoi",New Jersey,2018,World Total,"2,362,616,728"
"332 Fabricated Metal Products, Nesoi",New Mexico,2014,World Total,"58,438,721"
"332 Fabricated Metal Products, Nesoi",New Mexico,2015,World Total,"74,709,356"
"332 Fabricated Metal Products, Nesoi",New Mexico,2016,World Total,"100,124,398"
"332 Fabricated Metal Products, Nesoi",New Mexico,2017,World Total,"91,696,668"
"332 Fabricated Metal Products, Nesoi",New Mexico,2018,World Total,"173,586,212"
"332 Fabricated Metal Products, Nesoi",New York,2014,World Total,"2,581,443,035"
"332 Fabricated Metal Products, Nesoi",New York,2015,World Total,"2,927,574,664"
"332 Fabricated Metal Products, Nesoi",New York,2016,World Total,"3,003,972,518"
"332 Fabricated Metal Products, Nesoi",New York,2017,World Total,"2,836,676,438"
"332 Fabricated Metal Products, Nesoi",New York,2018,World Total,"3,062,701,348"
"332 Fabricated Metal Products, Nesoi",North Carolina,2014,World Total,"2,658,774,888"
"332 Fabricated Metal Products, Nesoi",North Carolina,2015,World Total,"2,743,252,015"
"332 Fabricated Metal Products, Nesoi",North Carolina,2016,World Total,"2,796,624,031"
"332 Fabricated Metal Products, Nesoi",North Carolina,2017,World Total,"2,820,741,548"
"332 Fabricated Metal Products, Nesoi",North Carolina,2018,World Total,"3,051,635,728"
"332 Fabricated Metal Products, Nesoi",North Dakota,2014,World Total,"123,663,400"
"332 Fabricated Metal Products, Nesoi",North Dakota,2015,World Total,"78,124,374"
"332 Fabricated Metal Products, Nesoi",North Dakota,2016,World Total,"78,110,023"
"332 Fabricated Metal Products, Nesoi",North Dakota,2017,World Total,"79,454,564"
"332 Fabricated Metal Products, Nesoi",North Dakota,2018,World Total,"103,946,006"
"332 Fabricated Metal Products, Nesoi",Ohio,2014,World Total,"3,526,911,508"
"332 Fabricated Metal Products, Nesoi",Ohio,2015,World Total,"3,488,169,135"
"332 Fabricated Metal Products, Nesoi",Ohio,2016,World Total,"3,074,822,310"
"332 Fabricated Metal Products, Nesoi",Ohio,2017,World Total,"3,250,727,396"
"332 Fabricated Metal Products, Nesoi",Ohio,2018,World Total,"3,695,729,728"
"332 Fabricated Metal Products, Nesoi",Oklahoma,2014,World Total,"787,427,885"
"332 Fabricated Metal Products, Nesoi",Oklahoma,2015,World Total,"586,166,398"
"332 Fabricated Metal Products, Nesoi",Oklahoma,2016,World Total,"439,656,390"
"332 Fabricated Metal Products, Nesoi",Oklahoma,2017,World Total,"655,065,651"
"332 Fabricated Metal Products, Nesoi",Oklahoma,2018,World Total,"689,840,138"
"332 Fabricated Metal Products, Nesoi",Oregon,2014,World Total,"349,198,830"
"332 Fabricated Metal Products, Nesoi",Oregon,2015,World Total,"390,360,760"
"332 Fabricated Metal Products, Nesoi",Oregon,2016,World Total,"443,824,313"
"332 Fabricated Metal Products, Nesoi",Oregon,2017,World Total,"450,700,791"
"332 Fabricated Metal Products, Nesoi",Oregon,2018,World Total,"454,783,628"
"332 Fabricated Metal Products, Nesoi",Pennsylvania,2014,World Total,"1,965,975,345"
"332 Fabricated Metal Products, Nesoi",Pennsylvania,2015,World Total,"2,034,836,502"
"332 Fabricated Metal Products, Nesoi",Pennsylvania,2016,World Total,"1,796,306,311"
"332 Fabricated Metal Products, Nesoi",Pennsylvania,2017,World Total,"1,831,120,646"
"332 Fabricated Metal Products, Nesoi",Pennsylvania,2018,World Total,"2,105,655,958"
"332 Fabricated Metal Products, Nesoi",Puerto Rico,2014,World Total,"109,188,716"
"332 Fabricated Metal Products, Nesoi",Puerto Rico,2015,World Total,"121,818,565"
"332 Fabricated Metal Products, Nesoi",Puerto Rico,2016,World Total,"120,643,234"
"332 Fabricated Metal Products, Nesoi",Puerto Rico,2017,World Total,"106,808,323"
"332 Fabricated Metal Products, Nesoi",Puerto Rico,2018,World Total,"149,054,927"
"332 Fabricated Metal Products, Nesoi",Rhode Island,2014,World Total,"136,814,609"
"332 Fabricated Metal Products, Nesoi",Rhode Island,2015,World Total,"165,473,051"
"332 Fabricated Metal Products, Nesoi",Rhode Island,2016,World Total,"152,698,469"
"332 Fabricated Metal Products, Nesoi",Rhode Island,2017,World Total,"139,330,491"
"332 Fabricated Metal Products, Nesoi",Rhode Island,2018,World Total,"179,832,524"
"332 Fabricated Metal Products, Nesoi",South Carolina,2014,World Total,"2,114,334,914"
"332 Fabricated Metal Products, Nesoi",South Carolina,2015,World Total,"2,277,592,541"
"332 Fabricated Metal Products, Nesoi",South Carolina,2016,World Total,"2,085,895,919"
"332 Fabricated Metal Products, Nesoi",South Carolina,2017,World Total,"2,213,285,959"
"332 Fabricated Metal Products, Nesoi",South Carolina,2018,World Total,"2,249,450,308"
"332 Fabricated Metal Products, Nesoi",South Dakota,2014,World Total,"45,504,903"
"332 Fabricated Metal Products, Nesoi",South Dakota,2015,World Total,"55,101,322"
"332 Fabricated Metal Products, Nesoi",South Dakota,2016,World Total,"59,567,078"
"332 Fabricated Metal Products, Nesoi",South Dakota,2017,World Total,"70,369,170"
"332 Fabricated Metal Products, Nesoi",South Dakota,2018,World Total,"66,575,377"
"332 Fabricated Metal Products, Nesoi",Tennessee,2014,World Total,"2,914,849,191"
"332 Fabricated Metal Products, Nesoi",Tennessee,2015,World Total,"2,796,887,063"
"332 Fabricated Metal Products, Nesoi",Tennessee,2016,World Total,"2,674,718,753"
"332 Fabricated Metal Products, Nesoi",Tennessee,2017,World Total,"2,773,921,859"
"332 Fabricated Metal Products, Nesoi",Tennessee,2018,World Total,"3,305,508,598"
"332 Fabricated Metal Products, Nesoi",Texas,2014,World Total,"8,890,804,555"
"332 Fabricated Metal Products, Nesoi",Texas,2015,World Total,"8,970,368,522"
"332 Fabricated Metal Products, Nesoi",Texas,2016,World Total,"7,913,627,028"
"332 Fabricated Metal Products, Nesoi",Texas,2017,World Total,"8,592,701,775"
"332 Fabricated Metal Products, Nesoi",Texas,2018,World Total,"10,676,011,378"
"332 Fabricated Metal Products, Nesoi",US Virgin Islands,2014,World Total,"13,872,740"
"332 Fabricated Metal Products, Nesoi",US Virgin Islands,2015,World Total,"1,541,657"
"332 Fabricated Metal Products, Nesoi",US Virgin Islands,2016,World Total,"613,928"
"332 Fabricated Metal Products, Nesoi",US Virgin Islands,2017,World Total,"718,042"
"332 Fabricated Metal Products, Nesoi",US Virgin Islands,2018,World Total,"2,154,305"
"332 Fabricated Metal Products, Nesoi",Utah,2014,World Total,"289,786,726"
"332 Fabricated Metal Products, Nesoi",Utah,2015,World Total,"318,628,233"
"332 Fabricated Metal Products, Nesoi",Utah,2016,World Total,"269,886,889"
"332 Fabricated Metal Products, Nesoi",Utah,2017,World Total,"278,086,841"
"332 Fabricated Metal Products, Nesoi",Utah,2018,World Total,"314,092,419"
"332 Fabricated Metal Products, Nesoi",Vermont,2014,World Total,"157,065,067"
"332 Fabricated Metal Products, Nesoi",Vermont,2015,World Total,"151,626,754"
"332 Fabricated Metal Products, Nesoi",Vermont,2016,World Total,"138,635,591"
"332 Fabricated Metal Products, Nesoi",Vermont,2017,World Total,"115,204,752"
"332 Fabricated Metal Products, Nesoi",Vermont,2018,World Total,"131,825,529"
"332 Fabricated Metal Products, Nesoi",Virginia,2014,World Total,"924,516,295"
"332 Fabricated Metal Products, Nesoi",Virginia,2015,World Total,"1,051,145,792"
"332 Fabricated Metal Products, Nesoi",Virginia,2016,World Total,"1,085,792,093"
"332 Fabricated Metal Products, Nesoi",Virginia,2017,World Total,"1,131,304,752"
"332 Fabricated Metal Products, Nesoi",Virginia,2018,World Total,"1,190,647,210"
"332 Fabricated Metal Products, Nesoi",Washington,2014,World Total,"1,022,862,174"
"332 Fabricated Metal Products, Nesoi",Washington,2015,World Total,"1,166,605,225"
"332 Fabricated Metal Products, Nesoi",Washington,2016,World Total,"1,086,162,445"
"332 Fabricated Metal Products, Nesoi",Washington,2017,World Total,"1,064,845,145"
"332 Fabricated Metal Products, Nesoi",Washington,2018,World Total,"1,256,532,562"
"332 Fabricated Metal Products, Nesoi",West Virginia,2014,World Total,"228,935,839"
"332 Fabricated Metal Products, Nesoi",West Virginia,2015,World Total,"260,665,494"
"332 Fabricated Metal Products, Nesoi",West Virginia,2016,World Total,"191,335,760"
"332 Fabricated Metal Products, Nesoi",West Virginia,2017,World Total,"179,894,852"
"332 Fabricated Metal Products, Nesoi",West Virginia,2018,World Total,"204,214,399"
"332 Fabricated Metal Products, Nesoi",Wisconsin,2014,World Total,"1,180,259,009"
"332 Fabricated Metal Products, Nesoi",Wisconsin,2015,World Total,"1,190,403,128"
"332 Fabricated Metal Products, Nesoi",Wisconsin,2016,World Total,"1,140,900,947"
"332 Fabricated Metal Products, Nesoi",Wisconsin,2017,World Total,"1,378,716,207"
"332 Fabricated Metal Products, Nesoi",Wisconsin,2018,World Total,"1,512,768,981"
"332 Fabricated Metal Products, Nesoi",Wyoming,2014,World Total,"45,630,090"
"332 Fabricated Metal Products, Nesoi",Wyoming,2015,World Total,"45,742,252"
"332 Fabricated Metal Products, Nesoi",Wyoming,2016,World Total,"33,764,250"
"332 Fabricated Metal Products, Nesoi",Wyoming,2017,World Total,"28,847,600"
"332 Fabricated Metal Products, Nesoi",Wyoming,2018,World Total,"31,059,339"
"332 Fabricated Metal Products, Nesoi",Unknown,2014,World Total,"3,665,593"
"332 Fabricated Metal Products, Nesoi",Unknown,2015,World Total,"47,775,367"
"332 Fabricated Metal Products, Nesoi",Unknown,2016,World Total,"99,566,843"
"332 Fabricated Metal Products, Nesoi",Unknown,2017,World Total,"69,500,509"
"332 Fabricated Metal Products, Nesoi",Unknown,2018,World Total,"5,697,223"
"333 Machinery, Except Electrical",Alabama,2014,World Total,"2,068,227,876"
"333 Machinery, Except Electrical",Alabama,2015,World Total,"2,122,311,025"
"333 Machinery, Except Electrical",Alabama,2016,World Total,"1,987,654,810"
"333 Machinery, Except Electrical",Alabama,2017,World Total,"2,158,095,975"
"333 Machinery, Except Electrical",Alabama,2018,World Total,"2,381,650,391"
"333 Machinery, Except Electrical",Alaska,2014,World Total,"117,396,657"
"333 Machinery, Except Electrical",Alaska,2015,World Total,"198,759,313"
"333 Machinery, Except Electrical",Alaska,2016,World Total,"72,080,610"
"333 Machinery, Except Electrical",Alaska,2017,World Total,"102,985,125"
"333 Machinery, Except Electrical",Alaska,2018,World Total,"77,879,970"
"333 Machinery, Except Electrical",Arizona,2014,World Total,"2,147,470,311"
"333 Machinery, Except Electrical",Arizona,2015,World Total,"1,918,903,251"
"333 Machinery, Except Electrical",Arizona,2016,World Total,"2,008,170,750"
"333 Machinery, Except Electrical",Arizona,2017,World Total,"2,173,878,943"
"333 Machinery, Except Electrical",Arizona,2018,World Total,"2,563,677,956"
"333 Machinery, Except Electrical",Arkansas,2014,World Total,"803,111,416"
"333 Machinery, Except Electrical",Arkansas,2015,World Total,"1,055,571,729"
"333 Machinery, Except Electrical",Arkansas,2016,World Total,"964,074,506"
"333 Machinery, Except Electrical",Arkansas,2017,World Total,"884,147,447"
"333 Machinery, Except Electrical",Arkansas,2018,World Total,"966,560,391"
"333 Machinery, Except Electrical",California,2014,World Total,"17,897,106,061"
"333 Machinery, Except Electrical",California,2015,World Total,"16,890,370,598"
"333 Machinery, Except Electrical",California,2016,World Total,"17,895,724,693"
"333 Machinery, Except Electrical",California,2017,World Total,"19,257,845,097"
"333 Machinery, Except Electrical",California,2018,World Total,"21,274,756,971"
"333 Machinery, Except Electrical",Colorado,2014,World Total,"1,195,882,549"
"333 Machinery, Except Electrical",Colorado,2015,World Total,"1,330,192,061"
"333 Machinery, Except Electrical",Colorado,2016,World Total,"1,184,084,926"
"333 Machinery, Except Electrical",Colorado,2017,World Total,"1,410,836,370"
"333 Machinery, Except Electrical",Colorado,2018,World Total,"1,411,030,244"
"333 Machinery, Except Electrical",Connecticut,2014,World Total,"2,634,173,926"
"333 Machinery, Except Electrical",Connecticut,2015,World Total,"1,741,813,974"
"333 Machinery, Except Electrical",Connecticut,2016,World Total,"1,711,131,130"
"333 Machinery, Except Electrical",Connecticut,2017,World Total,"1,685,116,653"
"333 Machinery, Except Electrical",Connecticut,2018,World Total,"1,955,253,177"
